,latestPrice,zipcode,Count_Crimes
2105,249900.0,78744,21305.0
2106,315000.0,78747,3271.0
2107,279999.0,78744,21305.0
2108,264900.0,78744,21305.0
2109,175000.0,78747,3271.0
2110,220000.0,78744,21305.0
2111,285000.0,78744,21305.0
2112,249900.0,78747,3271.0
2113,208900.0,78744,21305.0
2114,350000.0,78744,21305.0
2115,255000.0,78744,21305.0
2116,272900.0,78744,21305.0
2117,269900.0,78747,3271.0
2118,274000.0,78744,21305.0
2119,207500.0,78744,21305.0
2120,194500.0,78744,21305.0
2121,154999.0,78744,21305.0
2122,169000.0,78744,21305.0
2123,260000.0,78747,3271.0
2124,259900.0,78744,21305.0
2125,220000.0,78747,3271.0
2126,225000.0,78744,21305.0
2127,325000.0,78747,3271.0
2128,275000.0,78747,3271.0
2129,260000.0,78744,21305.0
2130,300000.0,78747,3271.0
2131,197900.0,78744,21305.0
2132,205000.0,78747,3271.0
2133,292900.0,78747,3271.0
2134,174900.0,78744,21305.0
2135,269000.0,78744,21305.0
2136,235000.0,78744,21305.0
2137,224990.0,78747,3271.0
2138,315000.0,78747,3271.0
2139,224000.0,78747,3271.0
2140,269900.0,78744,21305.0
2141,149999.0,78744,21305.0
2142,260000.0,78744,21305.0
2143,180000.0,78747,3271.0
2144,375000.0,78747,3271.0
2145,220000.0,78747,3271.0
2146,239000.0,78744,21305.0
2147,305000.0,78747,3271.0
2148,315000.0,78744,21305.0
2149,274900.0,78747,3271.0
2150,286990.0,78744,21305.0
2151,257000.0,78747,3271.0
2152,359900.0,78744,21305.0
2153,299999.0,78744,21305.0
2154,410000.0,78747,3271.0
2155,62500.0,78747,3271.0
2156,247000.0,78747,3271.0
2157,169000.0,78744,21305.0
2158,329000.0,78744,21305.0
2159,279900.0,78744,21305.0
2160,345000.0,78747,3271.0
2161,160000.0,78744,21305.0
2162,254929.0,78747,3271.0
2163,267500.0,78747,3271.0
2164,315000.0,78747,3271.0
2165,186900.0,78747,3271.0
2166,238900.0,78747,3271.0
2167,264500.0,78747,3271.0
2168,156000.0,78744,21305.0
2169,215000.0,78744,21305.0
2170,270000.0,78747,3271.0
2171,259521.0,78747,3271.0
2172,315000.0,78747,3271.0
2173,325250.0,78744,21305.0
2174,279500.0,78747,3271.0
2175,244900.0,78747,3271.0
2176,278000.0,78747,3271.0
2177,239000.0,78747,3271.0
2178,199999.0,78747,3271.0
2179,340000.0,78747,3271.0
2180,325000.0,78744,21305.0
2181,349900.0,78747,3271.0
2182,286900.0,78747,3271.0
2183,250000.0,78747,3271.0
2184,265000.0,78747,3271.0
2185,265000.0,78747,3271.0
2186,224900.0,78747,3271.0
2187,174900.0,78744,21305.0
2188,265000.0,78747,3271.0
2189,239900.0,78747,3271.0
2190,272000.0,78747,3271.0
2191,200000.0,78747,3271.0
2192,210000.0,78747,3271.0
2193,289000.0,78747,3271.0
2194,1525000.0,78730,1028.0
2195,299900.0,78747,3271.0
2196,499900.0,78747,3271.0
2197,335000.0,78744,21305.0
2198,499950.0,78730,1028.0
2199,260000.0,78747,3271.0
2200,415000.0,78732,70.0
2201,285000.0,78747,3271.0
2202,220000.0,78747,3271.0
2203,225000.0,78747,3271.0
2204,545000.0,78732,70.0
2205,254900.0,78747,3271.0
2206,775000.0,78730,1028.0
2207,225000.0,78747,3271.0
2208,250000.0,78747,3271.0
2209,685000.0,78732,70.0
2210,665000.0,78730,1028.0
2211,285000.0,78747,3271.0
2212,199900.0,78747,3271.0
2213,245000.0,78747,3271.0
2214,609000.0,78732,70.0
2215,1790000.0,78730,1028.0
2216,264900.0,78747,3271.0
2217,365900.0,78747,3271.0
2218,235000.0,78747,3271.0
2219,740000.0,78730,1028.0
2220,899000.0,78732,70.0
2221,260000.0,78747,3271.0
2222,229000.0,78747,3271.0
2223,850000.0,78732,70.0
2224,499000.0,78732,70.0
2225,235000.0,78747,3271.0
2226,584000.0,78730,1028.0
2227,320000.0,78744,21305.0
2228,479900.0,78747,3271.0
2229,489000.0,78732,70.0
2230,529999.0,78730,1028.0
2231,275000.0,78747,3271.0
2232,407000.0,78747,3271.0
2233,499900.0,78747,3271.0
2234,699000.0,78730,1028.0
2235,290000.0,78732,70.0
2236,247900.0,78747,3271.0
2237,200000.0,78747,3271.0
2238,240000.0,78747,3271.0
2239,549999.0,78730,1028.0
2240,439900.0,78732,70.0
2241,259000.0,78747,3271.0
2242,239900.0,78744,21305.0
2243,623000.0,78730,1028.0
2244,399500.0,78747,3271.0
2245,340000.0,78732,70.0
2246,284900.0,78747,3271.0
2247,259900.0,78747,3271.0
2248,569900.0,78730,1028.0
2249,399900.0,78744,21305.0
2250,230000.0,78747,3271.0
2251,390000.0,78747,3271.0
2252,600000.0,78730,1028.0
2253,299900.0,78732,70.0
2254,299000.0,78747,3271.0
2255,255000.0,78747,3271.0
2256,582500.0,78730,1028.0
2257,230000.0,78747,3271.0
2258,419000.0,78732,70.0
2259,719000.0,78730,1028.0
2260,290000.0,78747,3271.0
2261,285000.0,78747,3271.0
2262,375000.0,78732,70.0
2263,649000.0,78730,1028.0
2264,375000.0,78732,70.0
2265,224000.0,78744,21305.0
2266,524900.0,78730,1028.0
2267,359900.0,78732,70.0
2268,199900.0,78747,3271.0
2269,287500.0,78747,3271.0
2270,289700.0,78747,3271.0
2271,419900.0,78732,70.0
2272,850000.0,78730,1028.0
2273,415000.0,78747,3271.0
2274,272000.0,78747,3271.0
2275,320000.0,78732,70.0
2276,224900.0,78747,3271.0
2277,569000.0,78730,1028.0
2278,209900.0,78747,3271.0
2279,630000.0,78730,1028.0
2280,405000.0,78732,70.0
2281,224999.0,78747,3271.0
2282,194000.0,78744,21305.0
2283,530000.0,78726,2580.0
2284,349700.0,78732,70.0
2285,189000.0,78747,3271.0
2286,139900.0,78747,3271.0
2287,1690000.0,78730,1028.0
2288,520000.0,78732,70.0
2289,339900.0,78744,21305.0
2290,277500.0,78747,3271.0
2291,540000.0,78730,1028.0
2292,425000.0,78732,70.0
2293,270000.0,78747,3271.0
2294,1085000.0,78730,1028.0
2295,415000.0,78732,70.0
2296,335000.0,78747,3271.0
2297,256000.0,78747,3271.0
2298,510000.0,78732,70.0
2299,225000.0,78747,3271.0
2300,369000.0,78744,21305.0
2301,310000.0,78747,3271.0
2302,995000.0,78730,1028.0
2303,399900.0,78732,70.0
2304,229000.0,78747,3271.0
2305,264900.0,78747,3271.0
2306,685000.0,78730,1028.0
2307,499999.0,78732,70.0
2308,550000.0,78732,70.0
2309,584000.0,78730,1028.0
2310,235000.0,78747,3271.0
2311,300000.0,78747,3271.0
2312,370000.0,78744,21305.0
2313,519900.0,78732,70.0
2314,749995.0,78730,1028.0
2315,240000.0,78747,3271.0
2316,13500000.0,78732,70.0
2317,230000.0,78747,3271.0
2318,499000.0,78730,1028.0
2319,288500.0,78747,3271.0
2320,2100000.0,78730,1028.0
2321,679500.0,78732,70.0
2322,279900.0,78744,21305.0
2323,1699900.0,78730,1028.0
2324,250000.0,78747,3271.0
2325,1698000.0,78730,1028.0
2326,479900.0,78732,70.0
2327,665000.0,78732,70.0
2328,245000.0,78747,3271.0
2329,313990.0,78744,21305.0
2330,295000.0,78747,3271.0
2331,409900.0,78732,70.0
2332,584900.0,78732,70.0
2333,284900.0,78747,3271.0
2334,220000.0,78744,21305.0
2335,549900.0,78732,70.0
2336,625000.0,78732,70.0
2337,325000.0,78747,3271.0
2338,265000.0,78732,70.0
2339,247900.0,78747,3271.0
2340,569000.0,78732,70.0
2341,275000.0,78747,3271.0
2342,220000.0,78747,3271.0
2343,450000.0,78732,70.0
2344,689000.0,78732,70.0
2345,285000.0,78747,3271.0
2346,279900.0,78747,3271.0
2347,549990.0,78747,3271.0
2348,599900.0,78732,70.0
2349,315000.0,78747,3271.0
2350,559800.0,78732,70.0
2351,235000.0,78747,3271.0
2352,535000.0,78732,70.0
2353,305000.0,78747,3271.0
2354,249900.0,78747,3271.0
2355,255000.0,78747,3271.0
2356,625000.0,78732,70.0
2357,799888.0,78732,70.0
2358,349900.0,78747,3271.0
2359,399000.0,78732,70.0
2360,400000.0,78732,70.0
2361,310000.0,78747,3271.0
2362,299900.0,78747,3271.0
2363,200000.0,78747,3271.0
2364,383000.0,78732,70.0
2365,550000.0,78732,70.0
2366,238000.0,78747,3271.0
2367,255000.0,78747,3271.0
2368,364900.0,78732,70.0
2369,269900.0,78747,3271.0
2370,500000.0,78732,70.0
2371,1014950.0,78730,1028.0
2372,229900.0,78744,21305.0
2373,600000.0,78732,70.0
2374,550000.0,78732,70.0
2375,327000.0,78747,3271.0
2376,625000.0,78733,23.0
2377,265000.0,78747,3271.0
2378,515000.0,78732,70.0
2379,367500.0,78732,70.0
2380,399900.0,78744,21305.0
2381,760000.0,78730,1028.0
2382,492000.0,78736,1041.0
2383,385000.0,78736,1041.0
2384,965000.0,78736,1041.0
2385,950000.0,78736,1041.0
2386,447500.0,78736,1041.0
2387,525000.0,78736,1041.0
2388,275000.0,78736,1041.0
2389,550000.0,78736,1041.0
2390,399000.0,78736,1041.0
2391,530000.0,78737,63.0
2392,359900.0,78736,1041.0
2393,475000.0,78737,63.0
2394,169900.0,78736,1041.0
2395,407000.0,78737,63.0
2396,374900.0,78736,1041.0
2397,376500.0,78736,1041.0
2398,435000.0,78737,63.0
2399,680000.0,78736,1041.0
2400,435000.0,78737,63.0
2401,699000.0,78736,1041.0
2402,263900.0,78737,63.0
2403,625000.0,78736,1041.0
2404,497990.0,78737,63.0
2405,440000.0,78737,63.0
2406,430000.0,78737,63.0
2407,454000.0,78737,63.0
2408,405000.0,78737,63.0
2409,370000.0,78737,63.0
2410,325000.0,78737,63.0
2411,499900.0,78737,63.0
2412,519900.0,78739,1000.0
2413,474900.0,78737,63.0
2414,449000.0,78737,63.0
2415,420000.0,78739,1000.0
2416,585000.0,78739,1000.0
2417,999444.0,78739,1000.0
2418,265000.0,78737,63.0
2419,849400.0,78739,1000.0
2420,392000.0,78737,63.0
2421,595000.0,78739,1000.0
2422,459900.0,78737,63.0
2423,565000.0,78737,63.0
2424,479900.0,78739,1000.0
2425,613300.0,78737,63.0
2426,414900.0,78739,1000.0
2427,480000.0,78737,63.0
2428,525000.0,78737,63.0
2429,1162444.0,78739,1000.0
2430,525000.0,78739,1000.0
2431,400000.0,78737,63.0
2432,753255.0,78739,1000.0
2433,479900.0,78736,1041.0
2434,425000.0,78736,1041.0
2435,334900.0,78736,1041.0
2436,384000.0,78736,1041.0
2437,885000.0,78733,23.0
2438,1049000.0,78733,23.0
2439,1300000.0,78733,23.0
2440,809990.0,78733,23.0
2441,585000.0,78733,23.0
2442,649000.0,78750,5435.0
2443,835000.0,78733,23.0
2444,700000.0,78750,5435.0
2445,775000.0,78750,5435.0
2446,850000.0,78733,23.0
2447,674900.0,78759,13881.0
2448,815000.0,78733,23.0
2449,674988.0,78750,5435.0
2450,1125000.0,78735,3378.0
2451,674900.0,78750,5435.0
2452,549500.0,78726,2580.0
2453,489000.0,78726,2580.0
2454,600000.0,78733,23.0
2455,439000.0,78726,2580.0
2456,595000.0,78733,23.0
2457,549950.0,78750,5435.0
2458,660000.0,78733,23.0
2459,675000.0,78750,5435.0
2460,1595000.0,78733,23.0
2461,700000.0,78750,5435.0
2462,524000.0,78733,23.0
2463,585000.0,78750,5435.0
2464,929000.0,78733,23.0
2465,309000.0,78729,6399.0
2466,699900.0,78750,5435.0
2467,949500.0,78733,23.0
2468,385000.0,78750,5435.0
2469,550000.0,78733,23.0
2470,475000.0,78726,2580.0
2471,725000.0,78733,23.0
2472,549500.0,78750,5435.0
2473,1150000.0,78733,23.0
2474,599000.0,78750,5435.0
2475,1650000.0,78733,23.0
2476,710000.0,78750,5435.0
2477,619000.0,78750,5435.0
2478,687500.0,78733,23.0
2479,255000.0,78733,23.0
2480,209900.0,78733,23.0
2481,580000.0,78750,5435.0
2482,849000.0,78733,23.0
2483,815000.0,78735,3378.0
2484,545000.0,78726,2580.0
2485,1200000.0,78733,23.0
2486,634500.0,78750,5435.0
2487,675000.0,78732,70.0
2488,448000.0,78750,5435.0
2489,799000.0,78733,23.0
2490,629900.0,78750,5435.0
2491,1500000.0,78733,23.0
2492,799000.0,78733,23.0
2493,580000.0,78750,5435.0
2494,1160000.0,78735,3378.0
2495,399900.0,78750,5435.0
2496,1699000.0,78735,3378.0
2497,165000.0,78750,5435.0
2498,495000.0,78733,23.0
2499,439900.0,78726,2580.0
2500,565000.0,78733,23.0
2501,485000.0,78733,23.0
2502,579000.0,78726,2580.0
2503,899000.0,78750,5435.0
2504,499000.0,78733,23.0
2505,335000.0,78750,5435.0
2506,2750000.0,78733,23.0
2507,325000.0,78750,5435.0
2508,899000.0,78733,23.0
2509,406000.0,78726,2580.0
2510,935000.0,78735,3378.0
2511,1105000.0,78735,3378.0
2512,285000.0,78750,5435.0
2513,600000.0,78733,23.0
2514,449900.0,78726,2580.0
2515,725000.0,78733,23.0
2516,899000.0,78735,3378.0
2517,519900.0,78750,5435.0
2518,879000.0,78733,23.0
2519,240000.0,78750,5435.0
2520,450000.0,78726,2580.0
2521,785000.0,78733,23.0
2522,749900.0,78750,5435.0
2523,995000.0,78735,3378.0
2524,452000.0,78726,2580.0
2525,875000.0,78750,5435.0
2526,574900.0,78733,23.0
2527,835000.0,78750,5435.0
2528,1145000.0,78732,70.0
2529,529000.0,78733,23.0
2530,609000.0,78726,2580.0
2531,1200000.0,78733,23.0
2532,1095000.0,78733,23.0
2533,448000.0,78726,2580.0
2534,785000.0,78733,23.0
2535,1499999.0,78750,5435.0
2536,680000.0,78750,5435.0
2537,1890000.0,78732,70.0
2538,549950.0,78750,5435.0
2539,1200000.0,78733,23.0
2540,579900.0,78750,5435.0
2541,615000.0,78750,5435.0
2542,429000.0,78750,5435.0
2543,849900.0,78735,3378.0
2544,750000.0,78750,5435.0
2545,1099000.0,78735,3378.0
2546,675000.0,78750,5435.0
2547,2795000.0,78733,23.0
2548,675000.0,78726,2580.0
2549,729000.0,78733,23.0
2550,439900.0,78726,2580.0
2551,979000.0,78735,3378.0
2552,375000.0,78733,23.0
2553,1995000.0,78733,23.0
2554,475000.0,78750,5435.0
2555,775000.0,78735,3378.0
2556,585000.0,78750,5435.0
2557,829000.0,78733,23.0
2558,575000.0,78726,2580.0
2559,1225000.0,78735,3378.0
2560,615000.0,78750,5435.0
2561,1350000.0,78732,70.0
2562,350000.0,78726,2580.0
2563,1200000.0,78735,3378.0
2564,740000.0,78726,2580.0
2565,479000.0,78726,2580.0
2566,2695000.0,78733,23.0
2567,309900.0,78750,5435.0
2568,500000.0,78732,70.0
2569,619900.0,78750,5435.0
2570,1575000.0,78735,3378.0
2571,557000.0,78750,5435.0
2572,552000.0,78726,2580.0
2573,875000.0,78733,23.0
2574,239000.0,78726,2580.0
2575,2650000.0,78733,23.0
2576,480000.0,78750,5435.0
2577,850000.0,78733,23.0
2578,389900.0,78726,2580.0
2579,470000.0,78733,23.0
2580,475000.0,78750,5435.0
2581,888000.0,78733,23.0
2582,369900.0,78726,2580.0
2583,1279000.0,78735,3378.0
2584,575000.0,78732,70.0
2585,725000.0,78733,23.0
2586,640500.0,78750,5435.0
2587,1249900.0,78735,3378.0
2588,1000000.0,78726,2580.0
2589,1150000.0,78732,70.0
2590,690000.0,78750,5435.0
2591,3950000.0,78733,23.0
2592,470000.0,78733,23.0
2593,2699000.0,78733,23.0
2594,650000.0,78733,23.0
2595,400000.0,78726,2580.0
2596,799000.0,78733,23.0
2597,265000.0,78729,6399.0
2598,1550000.0,78733,23.0
2599,825000.0,78750,5435.0
2600,374500.0,78726,2580.0
2601,968000.0,78735,3378.0
2602,410000.0,78726,2580.0
2603,2595000.0,78733,23.0
2604,750000.0,78750,5435.0
2605,239999.0,78733,23.0
2606,299500.0,78729,6399.0
2607,679900.0,78732,70.0
2608,550000.0,78733,23.0
2609,985000.0,78750,5435.0
2610,1290000.0,78735,3378.0
2611,699000.0,78750,5435.0
2612,750000.0,78733,23.0
2613,299900.0,78729,6399.0
2614,375000.0,78733,23.0
2615,950000.0,78750,5435.0
2616,990000.0,78735,3378.0
2617,389900.0,78726,2580.0
2618,355000.0,78726,2580.0
2619,645000.0,78733,23.0
2620,669000.0,78726,2580.0
2621,1350000.0,78733,23.0
2622,480000.0,78726,2580.0
2623,549000.0,78733,23.0
2624,1149000.0,78735,3378.0
2625,375000.0,78733,23.0
2626,899900.0,78750,5435.0
2627,749900.0,78733,23.0
2628,585000.0,78750,5435.0
2629,349900.0,78750,5435.0
2630,658000.0,78732,70.0
2631,499900.0,78726,2580.0
2632,750000.0,78733,23.0
2633,334900.0,78729,6399.0
2634,1395000.0,78733,23.0
2635,475000.0,78726,2580.0
2636,810000.0,78733,23.0
2637,599900.0,78750,5435.0
2638,439900.0,78726,2580.0
2639,330000.0,78732,70.0
2640,2790000.0,78733,23.0
2641,595000.0,78750,5435.0
2642,485000.0,78726,2580.0
2643,489000.0,78750,5435.0
2644,2750000.0,78733,23.0
2645,489850.0,78726,2580.0
2646,675000.0,78732,70.0
2647,499000.0,78726,2580.0
2648,1299900.0,78733,23.0
2649,619900.0,78726,2580.0
2650,739000.0,78733,23.0
2651,465000.0,78726,2580.0
2652,515000.0,78733,23.0
2653,585950.0,78750,5435.0
2654,550000.0,78726,2580.0
2655,799900.0,78750,5435.0
2656,475000.0,78750,5435.0
2657,600000.0,78750,5435.0
2658,724900.0,78750,5435.0
2659,850000.0,78750,5435.0
2660,1265000.0,78735,3378.0
2661,369900.0,78726,2580.0
2662,550000.0,78726,2580.0
2663,125000.0,78726,2580.0
2664,290000.0,78729,6399.0
2665,1248000.0,78726,2580.0
2666,340000.0,78726,2580.0
2667,450000.0,78729,6399.0
2668,500000.0,78750,5435.0
2669,665000.0,78726,2580.0
2670,400000.0,78726,2580.0
2671,260000.0,78729,6399.0
2672,484950.0,78726,2580.0
2673,260000.0,78729,6399.0
2674,525000.0,78726,2580.0
2675,3200000.0,78733,23.0
2676,1098500.0,78733,23.0
2677,1275000.0,78735,3378.0
2678,469900.0,78726,2580.0
2679,429900.0,78726,2580.0
2680,674000.0,78750,5435.0
2681,469000.0,78750,5435.0
2682,224900.0,78729,6399.0
2683,549999.0,78750,5435.0
2684,650000.0,78750,5435.0
2685,439900.0,78750,5435.0
2686,359900.0,78726,2580.0
2687,349000.0,78750,5435.0
2688,525000.0,78750,5435.0
2689,650000.0,78726,2580.0
2690,385000.0,78750,5435.0
2691,410000.0,78726,2580.0
2692,465000.0,78726,2580.0
2693,520000.0,78750,5435.0
2694,599900.0,78726,2580.0
2695,325000.0,78750,5435.0
2696,470000.0,78726,2580.0
2697,775000.0,78750,5435.0
2698,235000.0,78726,2580.0
2699,585000.0,78726,2580.0
2700,419900.0,78750,5435.0
2701,589000.0,78726,2580.0
2702,550000.0,78750,5435.0
2703,330000.0,78759,13881.0
2704,309900.0,78729,6399.0
2705,315000.0,78750,5435.0
2706,775000.0,78750,5435.0
2707,559000.0,78726,2580.0
2708,459900.0,78726,2580.0
2709,475000.0,78750,5435.0
2710,497500.0,78726,2580.0
2711,265000.0,78729,6399.0
2712,449900.0,78726,2580.0
2713,699000.0,78750,5435.0
2714,574999.0,78750,5435.0
2715,539900.0,78726,2580.0
2716,700000.0,78750,5435.0
2717,649900.0,78750,5435.0
2718,579000.0,78750,5435.0
2719,525000.0,78750,5435.0
2720,500000.0,78726,2580.0
2721,679900.0,78750,5435.0
2722,370000.0,78726,2580.0
2723,548000.0,78750,5435.0
2724,549900.0,78750,5435.0
2725,750000.0,78726,2580.0
2726,610000.0,78750,5435.0
2727,536800.0,78726,2580.0
2728,415000.0,78726,2580.0
2729,475000.0,78726,2580.0
2730,471857.0,78726,2580.0
2731,610000.0,78750,5435.0
2732,439900.0,78726,2580.0
2733,614000.0,78750,5435.0
2734,624900.0,78750,5435.0
2735,419000.0,78726,2580.0
2736,659500.0,78726,2580.0
2737,665000.0,78750,5435.0
2738,510000.0,78726,2580.0
2739,659000.0,78726,2580.0
2740,652000.0,78750,5435.0
2741,589999.0,78750,5435.0
2742,575701.0,78726,2580.0
2743,352315.0,78728,258.0
2744,269000.0,78728,258.0
2745,495000.0,78717,3553.0
2746,323900.0,78728,258.0
2747,320000.0,78724,6658.0
2748,373500.0,78754,6051.0
2749,475000.0,78759,13881.0
2750,768000.0,78759,13881.0
2751,619990.0,78759,13881.0
2752,479000.0,78759,13881.0
2753,525000.0,78759,13881.0
2754,780000.0,78759,13881.0
2755,499900.0,78759,13881.0
2756,625000.0,78759,13881.0
2757,595000.0,78759,13881.0
2758,548000.0,78759,13881.0
2759,975000.0,78731,5780.0
2760,260000.0,78758,30893.0
2761,625000.0,78759,13881.0
2762,460000.0,78758,30893.0
2763,499000.0,78731,5780.0
2764,627000.0,78759,13881.0
2765,249900.0,78758,30893.0
2766,689000.0,78731,5780.0
2767,231210.0,78758,30893.0
2768,725000.0,78731,5780.0
2769,474999.0,78759,13881.0
2770,360000.0,78758,30893.0
2771,260000.0,78758,30893.0
2772,749980.0,78759,13881.0
2773,300000.0,78758,30893.0
2774,749000.0,78731,5780.0
2775,250000.0,78758,30893.0
2776,230000.0,78758,30893.0
2777,449000.0,78731,5780.0
2778,784900.0,78759,13881.0
2779,635000.0,78759,13881.0
2780,825000.0,78731,5780.0
2781,725000.0,78731,5780.0
2782,549900.0,78759,13881.0
2783,675000.0,78759,13881.0
2784,650000.0,78731,5780.0
2785,339900.0,78758,30893.0
2786,875000.0,78759,13881.0
2787,390000.0,78731,5780.0
2788,350000.0,78758,30893.0
2789,579000.0,78759,13881.0
2790,850000.0,78731,5780.0
2791,225000.0,78758,30893.0
2792,925000.0,78759,13881.0
2793,1075000.0,78731,5780.0
2794,335000.0,78758,30893.0
2795,540000.0,78759,13881.0
2796,2750000.0,78731,5780.0
2797,339500.0,78758,30893.0
2798,799900.0,78759,13881.0
2799,1595000.0,78731,5780.0
2800,565000.0,78759,13881.0
2801,550000.0,78731,5780.0
2802,1650000.0,78731,5780.0
2803,475000.0,78759,13881.0
2804,745000.0,78731,5780.0
2805,236500.0,78758,30893.0
2806,649900.0,78759,13881.0
2807,1050000.0,78731,5780.0
2808,515000.0,78759,13881.0
2809,299000.0,78758,30893.0
2810,519000.0,78759,13881.0
2811,120000.0,78758,30893.0
2812,825000.0,78731,5780.0
2813,699000.0,78759,13881.0
2814,350000.0,78758,30893.0
2815,699000.0,78731,5780.0
2816,599990.0,78759,13881.0
2817,260000.0,78758,30893.0
2818,315000.0,78731,5780.0
2819,565000.0,78759,13881.0
2820,625000.0,78759,13881.0
2821,780000.0,78731,5780.0
2822,344900.0,78758,30893.0
2823,595000.0,78759,13881.0
2824,345000.0,78758,30893.0
2825,642400.0,78731,5780.0
2826,250000.0,78758,30893.0
2827,635000.0,78759,13881.0
2828,349900.0,78758,30893.0
2829,625000.0,78731,5780.0
2830,515000.0,78759,13881.0
2831,475000.0,78759,13881.0
2832,1595000.0,78731,5780.0
2833,247500.0,78758,30893.0
2834,648999.0,78759,13881.0
2835,300000.0,78758,30893.0
2836,915000.0,78731,5780.0
2837,284600.0,78758,30893.0
2838,745000.0,78731,5780.0
2839,207995.0,78758,30893.0
2840,925000.0,78759,13881.0
2841,499000.0,78758,30893.0
2842,395000.0,78758,30893.0
2843,425900.0,78759,13881.0
2844,127500.0,78758,30893.0
2845,698000.0,78759,13881.0
2846,304000.0,78759,13881.0
2847,375000.0,78758,30893.0
2848,595000.0,78731,5780.0
2849,519990.0,78759,13881.0
2850,1495000.0,78731,5780.0
2851,250000.0,78758,30893.0
2852,515000.0,78759,13881.0
2853,899900.0,78731,5780.0
2854,380000.0,78731,5780.0
2855,535500.0,78759,13881.0
2856,379900.0,78731,5780.0
2857,375000.0,78758,30893.0
2858,779000.0,78731,5780.0
2859,595000.0,78759,13881.0
2860,449000.0,78731,5780.0
2861,419650.0,78759,13881.0
2862,300000.0,78731,5780.0
2863,550000.0,78759,13881.0
2864,1295000.0,78731,5780.0
2865,335000.0,78758,30893.0
2866,569900.0,78759,13881.0
2867,599000.0,78731,5780.0
2868,320000.0,78758,30893.0
2869,598000.0,78731,5780.0
2870,825000.0,78759,13881.0
2871,269000.0,78758,30893.0
2872,795000.0,78731,5780.0
2873,529000.0,78759,13881.0
2874,350000.0,78758,30893.0
2875,614900.0,78731,5780.0
2876,599000.0,78759,13881.0
2877,565000.0,78759,13881.0
2878,935000.0,78731,5780.0
2879,575000.0,78759,13881.0
2880,349900.0,78758,30893.0
2881,1100000.0,78759,13881.0
2882,589900.0,78759,13881.0
2883,599000.0,78731,5780.0
2884,334900.0,78758,30893.0
2885,650000.0,78759,13881.0
2886,735000.0,78731,5780.0
2887,315000.0,78758,30893.0
2888,575000.0,78759,13881.0
2889,285000.0,78758,30893.0
2890,190000.0,78758,30893.0
2891,310000.0,78731,5780.0
2892,524999.0,78731,5780.0
2893,439900.0,78758,30893.0
2894,749999.0,78731,5780.0
2895,369000.0,78758,30893.0
2896,255000.0,78731,5780.0
2897,799000.0,78731,5780.0
2898,1050000.0,78731,5780.0
2899,1175000.0,78731,5780.0
2900,615000.0,78731,5780.0
2901,249700.0,78731,5780.0
2902,825000.0,78731,5780.0
2903,1050000.0,78731,5780.0
2904,304900.0,78758,30893.0
2905,435000.0,78731,5780.0
2906,405000.0,78758,30893.0
2907,2150000.0,78731,5780.0
2908,950000.0,78731,5780.0
2909,299999.0,78758,30893.0
2910,650000.0,78731,5780.0
2911,242500.0,78758,30893.0
2912,255000.0,78731,5780.0
2913,199999.0,78758,30893.0
2914,799000.0,78731,5780.0
2915,1300000.0,78731,5780.0
2916,755000.0,78731,5780.0
2917,399900.0,78758,30893.0
2918,975000.0,78731,5780.0
2919,265000.0,78758,30893.0
2920,804999.0,78731,5780.0
2921,1425000.0,78731,5780.0
2922,190000.0,78758,30893.0
2923,233000.0,78731,5780.0
2924,150000.0,78758,30893.0
2925,644500.0,78731,5780.0
2926,895000.0,78731,5780.0
2927,379650.0,78758,30893.0
2928,205000.0,78731,5780.0
2929,389500.0,78758,30893.0
2930,700000.0,78731,5780.0
2931,228900.0,78758,30893.0
2932,675000.0,78731,5780.0
2933,768275.0,78731,5780.0
2934,299000.0,78758,30893.0
2935,289000.0,78758,30893.0
2936,299900.0,78758,30893.0
2937,314900.0,78758,30893.0
2938,435000.0,78758,30893.0
2939,799900.0,78750,5435.0
2940,510000.0,78758,30893.0
2941,270000.0,78731,5780.0
2942,370000.0,78758,30893.0
2943,650000.0,78731,5780.0
2944,630000.0,78759,13881.0
2945,369900.0,78758,30893.0
2946,315000.0,78747,3271.0
2947,339900.0,78731,5780.0
2948,340000.0,78758,30893.0
2949,225500.0,78744,21305.0
2950,324900.0,78758,30893.0
2951,774900.0,78731,5780.0
2952,244900.0,78747,3271.0
2953,249900.0,78758,30893.0
2954,899900.0,78731,5780.0
2955,749500.0,78731,5780.0
2956,319900.0,78744,21305.0
2957,360000.0,78758,30893.0
2958,859900.0,78731,5780.0
2959,274999.0,78747,3271.0
2960,265000.0,78758,30893.0
2961,1589000.0,78731,5780.0
2962,210000.0,78747,3271.0
2963,1395000.0,78731,5780.0
2964,335000.0,78744,21305.0
2965,295000.0,78758,30893.0
2966,259000.0,78747,3271.0
2967,260000.0,78758,30893.0
2968,749000.0,78731,5780.0
2969,699000.0,78731,5780.0
2970,215000.0,78747,3271.0
2971,624999.0,78731,5780.0
2972,292900.0,78758,30893.0
2973,449900.0,78758,30893.0
2974,1190000.0,78731,5780.0
2975,327500.0,78747,3271.0
2976,875000.0,78731,5780.0
2977,239900.0,78747,3271.0
2978,379000.0,78758,30893.0
2979,342000.0,78758,30893.0
2980,509900.0,78731,5780.0
2981,285000.0,78747,3271.0
2982,245000.0,78747,3271.0
2983,381000.0,78744,21305.0
2984,415000.0,78758,30893.0
